last_name,first_name,title,fraction_total
Verhaeren,Emile,not_applicable,4.30094e-05
Walsh,James J. (James Joseph),not_applicable,4.30094e-05
Southworth,Emma Dorothy Eliza Nevitte,not_applicable,4.30094e-05
Norris,Kathleen Thompson,not_applicable,4.30094e-05
Glasgow,Ellen Anderson Gholson,not_applicable,4.30094e-05
Von Arnim,Elizabeth,not_applicable,4.30094e-05
Fox Jr.,John,not_applicable,4.30094e-05
Vigny,Alfred de,not_applicable,4.30094e-05
Blanchard,Amy Ella,not_applicable,4.30094e-05
Stephens,Ann S. (Ann Sophia),not_applicable,4.30094e-05
Pinero,Arthur Wing,not_applicable,4.30094e-05
Fanny,Aunt,not_applicable,4.30094e-05
Russell,Bertrand,not_applicable,4.30094e-05
Perrault,Charles,not_applicable,4.30094e-05
Kelland,Clarence Budington,not_applicable,4.30094e-05
MacKenzie,Compton,not_applicable,4.30094e-05
Tacitus,Cornelius,not_applicable,4.30094e-05
Doctorow,Cory,not_applicable,4.30094e-05
Zwilgmeyer,Dikken,not_applicable,4.30094e-05
Somerville,E. Oe. (Edith Oenone),not_applicable,4.30094e-05
Rostand,Edmond,not_applicable,4.30094e-05
Mathews,Joanna H. (Joanna Hooe),not_applicable,4.30094e-05
Habberton,John,not_applicable,4.30094e-05
Del Rey,Lester,not_applicable,4.30094e-05
Steiner,Rudolf,not_applicable,4.30094e-05
Hergesheimer,Joseph,not_applicable,4.30094e-05
not_applicable,Sophocles,not_applicable,4.30094e-05
Wood,William,not_applicable,4.30094e-05
James,William,not_applicable,4.30094e-05
Hazlitt,William,not_applicable,4.30094e-05
Harben,Will N. (Will Nathaniel),not_applicable,4.30094e-05
Busch,Wilhelm,not_applicable,4.30094e-05
Janvier,Thomas A. (Thomas Allibone),not_applicable,4.30094e-05
Tapper,Thomas,not_applicable,4.30094e-05
Mundy,Talbot,not_applicable,4.30094e-05
Elvestad,Sven,not_applicable,4.30094e-05
Mitchell,S. Weir (Silas Weir),not_applicable,4.30094e-05
Hughes,Rupert,not_applicable,4.30094e-05
Grant,Ulysses S. (Ulysses Simpson),not_applicable,4.30094e-05
Bridges,Robert,not_applicable,4.30094e-05
Mitford,Mary Russell,not_applicable,4.30094e-05
Herrick,Robert,not_applicable,4.30094e-05
Bacon,Josephine Daskam,not_applicable,4.30094e-05
Gautier,Judith,not_applicable,4.30094e-05
Perkins,Lucy Fitch,not_applicable,4.30094e-05
Ross,Martin,not_applicable,4.30094e-05
Mangasarian,M. M. (Mangasar Mugurditch),not_applicable,4.30094e-05
Samachson,Joseph,not_applicable,4.30094e-05
Nicholson,Meredith,not_applicable,4.30094e-05
Lucian,of Samosata,not_applicable,4.30094e-05
Jacob,P. L.,not_applicable,4.30094e-05
Dick,Philip K.,not_applicable,4.30094e-05
Nye,Bill,not_applicable,3.9701e-05
Hale,Edward Everett,not_applicable,3.9701e-05
Eggleston,Edward,not_applicable,3.9701e-05
Smith,E. E. (Edward Elmer),not_applicable,3.9701e-05
Sharp,Dallas Lore,not_applicable,3.9701e-05
Leland,Charles Godfrey,not_applicable,3.9701e-05
Tocqueville,Alexis de,not_applicable,3.9701e-05
Stringer,Arthur,not_applicable,3.9701e-05
Schnitzler,Arthur,not_applicable,3.9701e-05
Vivanti,Annie,not_applicable,3.9701e-05
Wilson,Ann,not_applicable,3.9701e-05
Meynell,Alice,not_applicable,3.9701e-05
Laut,Agnes C.,not_applicable,3.9701e-05
Young,Filson,not_applicable,3.9701e-05
Singmaster,Elsie,not_applicable,3.9701e-05
Engels,Friedrich,not_applicable,3.9701e-05
Coppée,François,not_applicable,3.9701e-05
Benson,Robert Hugh,not_applicable,3.9701e-05
Spence,Lewis,not_applicable,3.9701e-05
Stjernström,Louise,not_applicable,3.9701e-05
Daviess,Maria Thompson,not_applicable,3.9701e-05
Eddy,Mary Baker,not_applicable,3.9701e-05
Johnson,Owen,not_applicable,3.9701e-05
Bazin,René,not_applicable,3.9701e-05
Howard,Robert E. (Robert Ervin),not_applicable,3.9701e-05
Aycock,Roger D.,not_applicable,3.9701e-05
Onerva,L.,not_applicable,3.9701e-05
Bensusan,S. L. (Samuel Levy),not_applicable,3.9701e-05
Ford,Sewell,not_applicable,3.9701e-05
Smollett,T. (Tobias),not_applicable,3.9701e-05
De la Mare,Walter,not_applicable,3.9701e-05
not_applicable,Bahá'u'lláh,not_applicable,3.9701e-05
not_applicable,Pansy,not_applicable,3.9701e-05
not_applicable,Pennsylvania Prison Society,not_applicable,3.9701e-05
Stephen,Leslie,not_applicable,3.9701e-05
Laumer,Keith,not_applicable,3.9701e-05
Whyte-Melville,G. J. (George John),not_applicable,3.9701e-05
Mann,Heinrich,not_applicable,3.9701e-05
Foote,G. W. (George William),not_applicable,3.9701e-05
Saintsbury,George,not_applicable,3.9701e-05
Santayana,George,not_applicable,3.9701e-05
James,George Wharton,not_applicable,3.9701e-05
Cody,H. A. (Hiram Alfred),not_applicable,3.9701e-05
Mencken,H. L. (Henry Louis),not_applicable,3.9701e-05
Berlioz,Hector,not_applicable,3.9701e-05
Carter,Herbert,not_applicable,3.9701e-05
Hawthorne,Julian,not_applicable,3.9701e-05
Bertrand,Huguette,not_applicable,3.9701e-05
Lima,Jaime de Magalhães,not_applicable,3.9701e-05
Froude,James Anthony,not_applicable,3.9701e-05
Fabre,Jean-Henri,not_applicable,3.9701e-05
Bone,Jesse F. (Jesse Franklin),not_applicable,3.9701e-05
Vondel,Joost van den,not_applicable,3.9701e-05
Hocking,Joseph,not_applicable,3.9701e-05
Souvestre,Émile,not_applicable,3.9701e-05
Deland,Margaret Wade Campbell,not_applicable,3.63926e-05
Schmitz,James H.,not_applicable,3.63926e-05
Claretie,Jules,not_applicable,3.63926e-05
Robertson,Margaret M. (Margaret Murray),not_applicable,3.63926e-05
Sidney,Margaret,not_applicable,3.63926e-05
Proust,Marcel,not_applicable,3.63926e-05
Osbourne,Lloyd,not_applicable,3.63926e-05
Brooke,L. Leslie (Leonard Leslie),not_applicable,3.63926e-05
Pyle,Katharine,not_applicable,3.63926e-05
Lermina,Jules,not_applicable,3.63926e-05
Pennell,Joseph,not_applicable,3.63926e-05
Harrison,Harry,not_applicable,3.63926e-05
Watson,John F. (John Fanning),not_applicable,3.63926e-05
Muir,John,not_applicable,3.63926e-05
Kjelgaard,Jim,not_applicable,3.63926e-05
Lowell,James Russell,not_applicable,3.63926e-05
Huneker,James,not_applicable,3.63926e-05
Finne,Jalmari,not_applicable,3.63926e-05
Riis,Jacob A. (Jacob August),not_applicable,3.63926e-05
Jotuni,Maria,not_applicable,3.63926e-05
Cholmondeley,Mary,not_applicable,3.63926e-05
Bruce,Mary Grant,not_applicable,3.63926e-05
Pemberton,Max,not_applicable,3.63926e-05
United States,not_applicable,not_applicable,3.63926e-05
not_applicable,Ponson du Terrail,not_applicable,3.63926e-05
Gale,Zona,not_applicable,3.63926e-05
Long,William J. (William Joseph),not_applicable,3.63926e-05
Prescott,William Hickling,not_applicable,3.63926e-05
Drake,Samuel Adams,not_applicable,3.63926e-05
Conwell,Russell H.,not_applicable,3.63926e-05
Carey,Rosa Nouchette,not_applicable,3.63926e-05
Buchanan,Robert Williams,not_applicable,3.63926e-05
Sheridan,Philip Henry,not_applicable,3.63926e-05
Schubin,Ossip,not_applicable,3.63926e-05
Onions,Oliver,not_applicable,3.63926e-05
Duncan,Norman,not_applicable,3.63926e-05
Hawkins,N. (Nehemiah),not_applicable,3.63926e-05
Fleming,May Agnes,not_applicable,3.63926e-05
Footner,Hulbert,not_applicable,3.63926e-05
Sharkey,Jack,not_applicable,3.63926e-05
Sayler,H. L. (Harry Lincoln),not_applicable,3.63926e-05
Lavell,Edith,not_applicable,3.63926e-05
Hill,Grace Brooks,not_applicable,3.63926e-05
Gilman,Charlotte Perkins,not_applicable,3.63926e-05
Brame,Charlotte M.,not_applicable,3.63926e-05
Buck,Charles Neville,not_applicable,3.63926e-05
Skinner,Charles M. (Charles Montgomery),not_applicable,3.63926e-05
Mackintosh,Charles Henry,not_applicable,3.63926e-05
Eastman,Charles A.,not_applicable,3.63926e-05
Bradlaugh,Charles,not_applicable,3.63926e-05
Baudelaire,Charles,not_applicable,3.63926e-05
Rice,Cale Young,not_applicable,3.63926e-05
Spinoza,Benedictus de,not_applicable,3.63926e-05
Taylor,Bayard,not_applicable,3.63926e-05
King,Basil,not_applicable,3.63926e-05
Ghislanzoni,Antonio,not_applicable,3.63926e-05
Brown,Alice,not_applicable,3.63926e-05
Kielland,Alexander Lange,not_applicable,3.63926e-05
Mickiewicz,Adam,not_applicable,3.63926e-05
Wallace,Dillon,not_applicable,3.63926e-05
Mulford,Clarence Edward,not_applicable,3.63926e-05
Yates,Edmund,not_applicable,3.63926e-05
Harris,Frank,not_applicable,3.63926e-05
Giacosa,Giuseppe,not_applicable,3.63926e-05
Boccaccio,Giovanni,not_applicable,3.63926e-05
Vasari,Giorgio,not_applicable,3.63926e-05
Ohnet,Georges,not_applicable,3.63926e-05
Ferber,Edna,not_applicable,3.63926e-05
Spielhagen,Friedrich,not_applicable,3.63926e-05
Crabbe,George,not_applicable,3.63926e-05
Barclay,Florence L. (Florence Louisa),not_applicable,3.63926e-05
Petruccelli della Gattina,Ferdinando,not_applicable,3.63926e-05
Farrar,F. W. (Frederic William),not_applicable,3.63926e-05
Müller,F. Max (Friedrich Max),not_applicable,3.63926e-05
Castelnuovo,Enrico,not_applicable,3.63926e-05
Aspelin-Haapkylä,Eliel,not_applicable,3.63926e-05
Corbière,Edouard,not_applicable,3.63926e-05
Machen,Arthur,not_applicable,3.3084e-05
Rice,Alice Caldwell Hegan,not_applicable,3.3084e-05
Marshall,Archibald,not_applicable,3.3084e-05
Warner,Anne,not_applicable,3.3084e-05
Adams,Andy,not_applicable,3.3084e-05
Le Feuvre,Amy,not_applicable,3.3084e-05
Walton,Amy,not_applicable,3.3084e-05
Seaman,Augusta Huiell,not_applicable,3.3084e-05
Humboldt,Alexander von,not_applicable,3.3084e-05
Kivi,Aleksis,not_applicable,3.3084e-05
Douglas,Alan,not_applicable,3.3084e-05
Le Sage,Alain René,not_applicable,3.3084e-05
Kallas,Aino Krohn,not_applicable,3.3084e-05
Botta,Carlo,not_applicable,3.3084e-05
Train,Arthur Cheney,not_applicable,3.3084e-05
Peattie,Elia Wilkinson,not_applicable,3.3084e-05
Lamb,Mary,not_applicable,3.3084e-05
Bird,Isabella L. (Isabella Lucy),not_applicable,3.3084e-05
Corneille,Pierre,not_applicable,3.3084e-05
Kyne,Peter B. (Peter Bernard),not_applicable,3.3084e-05
Brown,Paul Cameron,not_applicable,3.3084e-05
Read,Opie Percival,not_applicable,3.3084e-05
Munro,Neil,not_applicable,3.3084e-05
Willis,Nathaniel Parker,not_applicable,3.3084e-05
Jameson,Anna,Mrs,3.3084e-05
Du Hausset,Mme.,not_applicable,3.3084e-05
Byron,May,not_applicable,3.3084e-05
Beerbohm,Max,not_applicable,3.3084e-05
MacGregor,Mary Esther Miller,not_applicable,3.3084e-05
Bowen,Marjorie,not_applicable,3.3084e-05
Salmela,Marja,not_applicable,3.3084e-05
Richardson,Major (John),not_applicable,3.3084e-05
Housman,Laurence,not_applicable,3.3084e-05
Gregory,Jackson,not_applicable,3.3084e-05
Oxley,J. Macdonald (James Macdonald),not_applicable,3.3084e-05
Jones,Raymond F.,not_applicable,3.3084e-05
Boylesve,René,not_applicable,3.3084e-05
Kiljander,Robert,not_applicable,3.3084e-05
Brown,William Wells,not_applicable,3.3084e-05
Ontario.,Department of Education,not_applicable,3.3084e-05
Methuen & Co.,Methuen & Co.,not_applicable,3.3084e-05
not_applicable,Herodotus,not_applicable,3.3084e-05
not_applicable,Machado de Assis,not_applicable,3.3084e-05
Shakespeare (spurious and doubtful works),William,not_applicable,3.3084e-05
Petronius Arbiter,Petronius Arbiter,not_applicable,3.3084e-05
Johnson,Willis Fletcher,not_applicable,3.3084e-05
Curtis,William,not_applicable,3.3084e-05
Stephens,Robert Neilson,not_applicable,3.3084e-05
Wake,William,not_applicable,3.3084e-05
Deeping,Warwick,not_applicable,3.3084e-05
Higginson,Thomas Wentworth,not_applicable,3.3084e-05
Pakkala,Teuvo,not_applicable,3.3084e-05
Zweig,Stefan,not_applicable,3.3084e-05
Duncan,Sara Jeannette,not_applicable,3.3084e-05
Goodrich,Samuel G. (Samuel Griswold),not_applicable,3.3084e-05
Robertson,J. M. (John Mackinnon),not_applicable,3.3084e-05
Hendryx,James B. (James Beardsley),not_applicable,3.3084e-05
Cox,Irving E.,not_applicable,3.3084e-05
Serviss,Garrett Putman,not_applicable,3.3084e-05
Tarbell,Ida M. (Ida Minerva),not_applicable,3.3084e-05
Norris,Frank,not_applicable,3.3084e-05
Ford,Ford Madox,not_applicable,3.3084e-05
O'Donnell,Elliott,not_applicable,3.3084e-05
Pennell,Elizabeth Robins,not_applicable,3.3084e-05
Follen,Eliza Lee Cabot,not_applicable,3.3084e-05
Malkin,Arthur Thomas,not_applicable,3.3084e-05
Sabin,Edwin L. (Edwin Legrand),not_applicable,3.3084e-05
Lear,Edward,not_applicable,3.3084e-05
Masters,Edgar Lee,not_applicable,3.3084e-05
Lesueur,Daniel,not_applicable,3.3084e-05
Brentano,Clemens,not_applicable,3.3084e-05
Farrère,Claude,not_applicable,3.3084e-05
Burnham,Clara Louise,not_applicable,3.3084e-05
Seltzer,Charles Alden,not_applicable,3.3084e-05
Garvice,Charles,not_applicable,3.3084e-05
Beecher,Catharine Esther,not_applicable,3.3084e-05
Reuter,Fritz,not_applicable,3.3084e-05
Pohl,Frederik,not_applicable,3.3084e-05
Leroux,Gaston,not_applicable,3.3084e-05
Wright,Harold Bell,not_applicable,3.3084e-05
Frey,Hildegard G.,not_applicable,3.3084e-05
Stretton,Hesba,not_applicable,3.3084e-05
Beers,Henry A. (Henry Augustin),not_applicable,3.3084e-05
Reed,Helen Leah,not_applicable,3.3084e-05
Rawlinson,George,not_applicable,3.3084e-05
Graham,Harry,not_applicable,3.3084e-05
Comstock,Harriet T. (Harriet Theresa),not_applicable,3.3084e-05
Zschokke,Heinrich,not_applicable,3.3084e-05
Guerber,H. A. (Hélène Adeline),not_applicable,3.3084e-05
Freytag,Gustav,not_applicable,3.3084e-05
Murray,Gilbert,not_applicable,3.3084e-05
Leclerc,Georges-Louis,not_applicable,3.3084e-05
Curtis,George William,not_applicable,3.3084e-05
Peck,George W. (George Wilbur),not_applicable,3.3084e-05
Smith,George O. (George Oliver),not_applicable,3.3084e-05
Ovid,not_applicable,not_applicable,2.97756e-05
Evans,Augusta J. (Augusta Jane),not_applicable,2.97756e-05
Jean Paul,not_applicable,not_applicable,2.97756e-05
Saki,not_applicable,not_applicable,2.97756e-05
Horace,,,2.97756e-05
United States.,War Department,,2.97756e-05
,Valmiki,,2.97756e-05
McManus,Blanche,not_applicable,2.97756e-05
de Marmont,Auguste Frédéric Louis Viesse,not_applicable,2.97756e-05
Volney,C.-F. (Constantin-François),not_applicable,2.97756e-05
Symons,Arthur,not_applicable,2.97756e-05
Morrison,Arthur,not_applicable,2.97756e-05
Hamilton,Anthony,not_applicable,2.97756e-05
Donnell,Annie Hamilton,not_applicable,2.97756e-05
Ray,Anna Chapin,not_applicable,2.97756e-05
Cambridge,Ada,not_applicable,2.97756e-05
Sayce,A. H. (Archibald Henry),not_applicable,2.97756e-05
Flammarion,Camille,not_applicable,2.97756e-05
Lu,Xun,not_applicable,2.97756e-05
Liu,Xiang,not_applicable,2.97756e-05
Wilson,Woodrow,not_applicable,2.97756e-05
Logan,John Alexander,not_applicable,2.97756e-05
Porta,Giambattista della,not_applicable,2.97756e-05
Apollinaire,Guillaume,not_applicable,2.97756e-05
Knackfuss,H. (Hermann),not_applicable,2.97756e-05
Mabie,Hamilton Wright,not_applicable,2.97756e-05
Brighouse,Harold,not_applicable,2.97756e-05
Franck,Harry Alverson,not_applicable,2.97756e-05
Meriläinen,Heikki,not_applicable,2.97756e-05
Lawson,Henry,not_applicable,2.97756e-05
Stanley,Henry M. (Henry Morton),not_applicable,2.97756e-05
Fitch,Henry S. (Henry Sheldon),not_applicable,2.97756e-05
Peyser,Herbert F. (Herbert Francis),not_applicable,2.97756e-05
Butterworth,Hezekiah,not_applicable,2.97756e-05
Greene,Homer,not_applicable,2.97756e-05
Duffield,J. W.,not_applicable,2.97756e-05
Balmes,Jaime Luciano,not_applicable,2.97756e-05
Payn,James,not_applicable,2.97756e-05
Parkerson,James,not_applicable,2.97756e-05
Driscoll,James R.,not_applicable,2.97756e-05
Bixby,Jerome,not_applicable,2.97756e-05
Bonnell,Jerry T.,not_applicable,2.97756e-05
Linnankoski,Johannes,not_applicable,2.97756e-05
Hauptmann,Gerhart,not_applicable,2.97756e-05
Holyoake,George Jacob,not_applicable,2.97756e-05
Hoffmann,Franz,not_applicable,2.97756e-05
Zamacois,Eduardo,not_applicable,2.97756e-05
Oman,Charles,not_applicable,2.97756e-05
De Vet,Charles V.,not_applicable,2.97756e-05
Meyer,Conrad Ferdinand,not_applicable,2.97756e-05
Kieviet,Cornelis Johannes,not_applicable,2.97756e-05
Marquis,Don,not_applicable,2.97756e-05
Fisher,Dorothy Canfield,not_applicable,2.97756e-05
Forster,E. M. (Edward Morgan),not_applicable,2.97756e-05
About,Edmond,not_applicable,2.97756e-05
Gosse,Edmund,not_applicable,2.97756e-05
Thomas,Edward,not_applicable,2.97756e-05
Rolt-Wheeler,Francis,not_applicable,2.97756e-05
Freeman,Edward A. (Edward Augustus),not_applicable,2.97756e-05
Guptill,Elizabeth F. (Elizabeth Frances),not_applicable,2.97756e-05
Napoleon I,Emperor of the French,not_applicable,2.97756e-05
Mills,Enos A.,not_applicable,2.97756e-05
Ingersoll,Ernest,not_applicable,2.97756e-05
Eckstein,Ernst,not_applicable,2.97756e-05
Pound,Ezra,not_applicable,2.97756e-05
Marinetti,F. T.,not_applicable,2.97756e-05
Peard,Frances Mary,not_applicable,2.97756e-05
Timbs,John,not_applicable,2.97756e-05
Macduff,John R. (John Ross),not_applicable,2.97756e-05
Sherman,William T. (William Tecumseh),not_applicable,2.97756e-05
Green,John Richard,not_applicable,2.97756e-05
Grant,Robert,not_applicable,2.97756e-05
Walser,Robert,not_applicable,2.97756e-05
Nemiroff,Robert J.,not_applicable,2.97756e-05
Williams,Robert Moore,not_applicable,2.97756e-05
Service,Robert W. (Robert William),not_applicable,2.97756e-05
Phillips,Rog,not_applicable,2.97756e-05
Baker,Rollin H. (Rollin Harold),not_applicable,2.97756e-05
Holland,Rupert Sargent,not_applicable,2.97756e-05
Anttila,Selma,not_applicable,2.97756e-05
Gwynn,Stephen Lucius,not_applicable,2.97756e-05
Bailey,Temple,not_applicable,2.97756e-05
Hughes,Thomas,not_applicable,2.97756e-05
Mann,Thomas,not_applicable,2.97756e-05
Hoover,Thomas,not_applicable,2.97756e-05
Du Bois,W. E. B. (William Edward Burghardt),not_applicable,2.97756e-05
Gilbert,W. S. (William Schwenck),not_applicable,2.97756e-05
Bonsels,Waldemar,not_applicable,2.97756e-05
Godwin,William,not_applicable,2.97756e-05
White,William Hale,not_applicable,2.97756e-05
Holmes,William Henry,not_applicable,2.97756e-05
Scargill,William Pitt,not_applicable,2.97756e-05
Descartes,René,not_applicable,2.97756e-05
Latham,R. G. (Robert Gordon),not_applicable,2.97756e-05
Giannone,Pietro,not_applicable,2.97756e-05
Montespan,Madame de,not_applicable,2.97756e-05
Almada Negreiros,José de,not_applicable,2.97756e-05
Carman,Bliss,not_applicable,2.97756e-05
McCarthy,Justin H. (Justin Huntly),not_applicable,2.97756e-05
Mikszáth,Kálmán,not_applicable,2.97756e-05
Leino,Kasimir,not_applicable,2.97756e-05
Kaatra,Kössi,not_applicable,2.97756e-05
Neville,Kris,not_applicable,2.97756e-05
Goldsmith,Lewis,not_applicable,2.97756e-05
Quiller-Couch,Mabel,not_applicable,2.97756e-05
Brandeis,Madeline,not_applicable,2.97756e-05
Louwerse,Pieter,not_applicable,2.97756e-05
de Lamballe,Marie Thérèse Louise de Savoie-Carignan,not_applicable,2.97756e-05
Austin,Mary Hunter,not_applicable,2.97756e-05
Roos,Mathilda,not_applicable,2.97756e-05
O'Rell,Max,not_applicable,2.97756e-05
Campan,Mme. (Jeanne-Louise-Henriette),not_applicable,2.97756e-05
Thomson,A. T.,Mrs,2.97756e-05
Machiavelli,Niccolò,not_applicable,2.97756e-05
Marden,Orison Swett,not_applicable,2.97756e-05
d'Holbach,Paul Henri Thiry,not_applicable,2.97756e-05
Pereda,José María de,not_applicable,2.97756e-05
